Age,Gender,Annual_Income,Employment_Status,Education_Level,Marital_Status,Dependents,Loan_Amount,Loan_Term,Credit_Score,Existing_Loan,Property_Area,Loan_Status
56,Female,307699,Salaried,Graduate,Single,2,1186206,60,760,Yes,Semiurban,1
50,Female,427342,Salaried,Graduate,Single,2,127228,24,514,No,Urban,1
53,Female,1005953,Salaried,Graduate,Single,1,324198,240,538,No,Urban,1
38,Female,654655,Unemployed,Graduate,Single,0,576055,24,714,No,Semiurban,1
48,Male,1829335,Self-Employed,Not Graduate,Single,1,54708,360,425,No,Rural,1
31,Female,386824,Self-Employed,Not Graduate,Married,0,1860593,24,552,No,Rural,0
53,Male,1710790,Salaried,Graduate,Single,2,1943007,120,496,Yes,Rural,0
37,Female,1217979,Salaried,Graduate,Married,4,626446,240,712,Yes,Urban,1
26,Female,1202257,Salaried,Not Graduate,Married,4,996796,120,755,No,Urban,1
24,Female,503699,Salaried,Graduate,Married,3,78082,180,353,No,Rural,1
40,Male,1198072,Self-Employed,Not Graduate,Single,1,84024,120,638,No,Semiurban,1
47,Female,1838124,Self-Employed,Not Graduate,Single,1,1075951,180,658,No,Semiurban,1
35,Female,1896228,Salaried,Graduate,Single,4,335605,180,450,No,Semiurban,1
26,Female,779674,Unemployed,Not Graduate,Single,0,1103927,36,399,No,Urban,0
34,Female,1956242,Salaried,Not Graduate,Married,1,1590845,36,533,No,Urban,1
31,Male,548845,Unemployed,Graduate,Married,0,919060,36,843,Yes,Rural,1
59,Female,243246,Salaried,Graduate,Married,0,154720,360,361,No,Semiurban,1
29,Male,1294440,Salaried,Graduate,Single,0,1747365,36,495,No,Urban,1
46,Female,358886,Salaried,Graduate,Single,0,1531510,12,841,Yes,Urban,1
36,Male,420561,Salaried,Graduate,Single,3,1995640,36,405,No,Rural,0
25,Male,1579608,Self-Employed,Graduate,Single,3,570751,36,594,No,Semiurban,1
30,Female,1364413,Salaried,Graduate,Single,4,1713441,36,750,No,Urban,1
23,Female,1010931,Salaried,Not Graduate,Single,3,176875,180,833,No,Urban,1
33,Male,1443736,Self-Employed,Graduate,Married,1,796572,24,455,Yes,Urban,1
63,Female,337646,Self-Employed,Graduate,Married,3,1985025,240,705,Yes,Urban,0
50,Female,1170332,Self-Employed,Graduate,Single,1,718137,24,853,Yes,Semiurban,1
26,Female,1682337,Salaried,Graduate,Married,1,1843792,24,871,No,Rural,1
37,Male,933566,Self-Employed,Graduate,Married,0,189380,60,674,Yes,Semiurban,1
39,Female,964107,Self-Employed,Graduate,Married,4,1666305,12,888,No,Rural,1
62,Female,1455257,Salaried,Graduate,Married,0,687970,180,754,No,Urban,1
55,Female,1664059,Salaried,Not Graduate,Single,0,130865,120,501,Yes,Semiurban,1
46,Male,1894499,Salaried,Not Graduate,Married,3,63882,180,751,No,Rural,1
25,Female,685620,Salaried,Graduate,Single,3,164883,36,486,No,Rural,1
49,Male,929105,Salaried,Graduate,Single,1,1321234,24,667,No,Urban,1
57,Female,955609,Salaried,Graduate,Married,3,224504,180,639,No,Rural,1
40,Male,1066992,Self-Employed,Not Graduate,Single,3,1310937,12,561,No,Rural,0
41,Female,370326,Self-Employed,Graduate,Married,2,1456235,36,888,No,Rural,1
30,Female,873807,Unemployed,Not Graduate,Single,1,1733489,60,842,No,Urban,0
25,Male,1460425,Self-Employed,Graduate,Single,1,1047670,120,850,Yes,Semiurban,1
56,Male,469248,Salaried,Graduate,Married,2,700222,36,605,No,Urban,1
26,Male,496479,Self-Employed,Graduate,Married,1,1509450,240,464,No,Rural,0
46,Female,1575658,Self-Employed,Not Graduate,Single,4,774605,120,387,No,Rural,1
24,Female,1279306,Salaried,Not Graduate,Married,4,1852578,180,499,Yes,Semiurban,0
59,Female,1596743,Self-Employed,Graduate,Single,2,417209,36,570,No,Rural,1
59,Female,1436050,Unemployed,Graduate,Married,3,561415,60,350,No,Semiurban,0
55,Male,440477,Salaried,Graduate,Single,4,807939,180,788,Yes,Rural,1
21,Female,433817,Unemployed,Graduate,Single,2,1357245,12,497,No,Rural,0
44,Female,1050853,Salaried,Not Graduate,Single,4,1962035,120,322,Yes,Urban,0
56,Female,1763734,Salaried,Not Graduate,Single,0,1804744,120,522,Yes,Urban,0
26,Female,403017,Salaried,Not Graduate,Single,2,1138106,12,520,No,Semiurban,0
61,Female,801824,Self-Employed,Not Graduate,Married,1,189906,360,565,No,Urban,1
64,Female,483245,Self-Employed,Graduate,Single,4,1506150,360,372,No,Semiurban,0
51,Female,959253,Unemployed,Not Graduate,Married,1,1419414,240,376,No,Urban,0
40,Male,1224070,Salaried,Not Graduate,Married,2,137193,360,843,No,Semiurban,1
44,Female,1822341,Salaried,Graduate,Single,4,1746362,120,734,No,Rural,1
45,Female,1586803,Self-Employed,Not Graduate,Single,1,231393,360,364,No,Semiurban,1
56,Female,1928096,Self-Employed,Graduate,Married,3,795723,180,656,Yes,Urban,1
41,Female,524842,Salaried,Not Graduate,Single,3,1303357,24,317,No,Semiurban,0
50,Male,523704,Salaried,Graduate,Single,0,328829,240,865,Yes,Urban,1
44,Male,1592627,Self-Employed,Graduate,Married,2,166254,12,874,No,Rural,1
64,Male,1192630,Self-Employed,Graduate,Married,1,716716,60,735,Yes,Urban,1
62,Male,430790,Salaried,Graduate,Married,0,1401304,240,740,Yes,Rural,1
50,Male,273777,Salaried,Graduate,Married,2,1602245,36,308,No,Rural,0
42,Male,1800224,Unemployed,Graduate,Married,3,1281010,360,769,No,Urban,1
48,Female,1498055,Self-Employed,Graduate,Married,1,585632,36,647,No,Rural,1
27,Male,1005783,Salaried,Graduate,Single,4,1737355,12,671,No,Urban,0
55,Male,1051366,Salaried,Not Graduate,Married,3,94619,360,474,Yes,Semiurban,1
48,Female,283501,Self-Employed,Not Graduate,Married,4,548750,24,814,No,Rural,1
34,Male,1502670,Salaried,Graduate,Single,4,1729971,180,429,No,Semiurban,0
30,Female,734942,Salaried,Not Graduate,Single,1,524547,60,865,No,Semiurban,1
36,Female,519566,Salaried,Graduate,Single,1,276351,36,592,No,Urban,1
36,Male,1570654,Salaried,Not Graduate,Single,4,1231591,36,652,No,Urban,0
51,Female,269975,Self-Employed,Graduate,Single,0,1319833,180,523,No,Rural,1
62,Male,873503,Salaried,Graduate,Single,4,765577,24,823,No,Urban,1
45,Male,1551906,Self-Employed,Graduate,Married,4,162319,120,808,No,Semiurban,1
33,Female,1564954,Salaried,Graduate,Single,1,1512813,240,667,No,Semiurban,1
26,Female,1825190,Salaried,Not Graduate,Single,2,844780,12,889,No,Semiurban,1
64,Male,1276103,Salaried,Not Graduate,Single,3,1306934,24,799,No,Rural,1
29,Female,498848,Unemployed,Graduate,Single,1,1562713,24,389,No,Urban,0
56,Female,1631177,Self-Employed,Graduate,Married,0,721999,24,371,No,Semiurban,1
63,Male,316991,Salaried,Not Graduate,Single,3,1183606,24,732,Yes,Rural,0
40,Male,246952,Self-Employed,Not Graduate,Single,1,507782,120,647,No,Urban,0
38,Female,483260,Self-Employed,Graduate,Married,1,747371,180,562,Yes,Urban,0
63,Male,615806,Unemployed,Graduate,Married,2,819937,60,570,Yes,Semiurban,0
41,Male,1026058,Salaried,Graduate,Married,0,1332984,240,808,Yes,Rural,1
24,Male,1632179,Self-Employed,Graduate,Single,0,1465285,24,807,Yes,Semiurban,1
53,Male,1869759,Salaried,Graduate,Married,1,1084609,240,719,No,Semiurban,1
47,Male,196015,Salaried,Graduate,Married,2,855072,24,371,No,Rural,0
27,Male,252877,Unemployed,Not Graduate,Married,1,1133978,12,373,No,Semiurban,0
26,Male,1476059,Salaried,Graduate,Single,4,1163664,36,802,No,Rural,1
35,Female,1721741,Salaried,Not Graduate,Single,4,445107,120,873,Yes,Rural,1
38,Male,1857427,Salaried,Not Graduate,Married,2,209331,24,445,No,Semiurban,1
52,Female,543922,Self-Employed,Not Graduate,Single,1,506237,360,345,No,Semiurban,0
31,Female,1820357,Self-Employed,Graduate,Single,2,1258635,60,404,Yes,Urban,0
40,Female,821088,Salaried,Not Graduate,Single,1,1282264,60,408,Yes,Urban,0
44,Male,1074501,Unemployed,Graduate,Single,1,1240331,60,616,No,Rural,0
35,Male,1695329,Salaried,Graduate,Single,4,504299,360,420,Yes,Rural,1
27,Female,865768,Salaried,Graduate,Married,3,1894975,12,798,No,Rural,0
41,Male,1125601,Unemployed,Graduate,Married,0,651952,60,342,Yes,Urban,0
62,Female,541670,Salaried,Not Graduate,Married,0,1007698,180,398,Yes,Semiurban,0
46,Male,581739,Salaried,Not Graduate,Married,2,674562,12,610,Yes,Semiurban,1
64,Male,1844512,Salaried,Graduate,Single,0,274903,120,513,No,Urban,1
34,Female,1485883,Self-Employed,Graduate,Married,4,1577665,60,762,Yes,Semiurban,0
57,Female,1871654,Salaried,Graduate,Married,3,899093,36,722,Yes,Semiurban,1
41,Female,761796,Unemployed,Graduate,Single,1,662026,24,688,No,Semiurban,0
38,Male,889127,Self-Employed,Not Graduate,Single,1,1301955,120,411,No,Urban,0
25,Female,1500339,Salaried,Graduate,Single,4,879884,180,571,No,Rural,1
23,Male,1472846,Self-Employed,Not Graduate,Single,0,1635721,36,401,No,Semiurban,0
43,Male,1787790,Salaried,Graduate,Married,1,474517,120,509,No,Semiurban,1
46,Male,190633,Salaried,Graduate,Single,0,892332,180,321,Yes,Rural,0
57,Female,1407302,Self-Employed,Graduate,Single,4,1654324,60,458,No,Semiurban,0
44,Female,1201893,Unemployed,Graduate,Single,1,1185499,120,642,No,Semiurban,0
39,Female,457124,Salaried,Graduate,Single,2,1934808,120,699,No,Rural,0
45,Male,980547,Salaried,Not Graduate,Single,3,453048,120,753,No,Urban,1
41,Male,1915582,Salaried,Not Graduate,Single,0,1897634,12,442,Yes,Urban,0
32,Female,861323,Salaried,Graduate,Married,0,238944,360,696,No,Semiurban,1
61,Male,1639423,Salaried,Graduate,Married,0,1575813,36,835,No,Semiurban,1
53,Male,1903252,Salaried,Graduate,Married,0,1046463,240,440,No,Rural,1
24,Female,1566084,Self-Employed,Graduate,Single,4,1981947,180,539,No,Rural,0
62,Female,1651134,Salaried,Graduate,Single,4,1719023,360,591,No,Semiurban,1
27,Female,1476224,Salaried,Graduate,Married,4,591090,60,381,Yes,Semiurban,0
42,Male,873953,Self-Employed,Not Graduate,Married,4,328477,24,859,No,Urban,1
53,Male,569876,Self-Employed,Not Graduate,Married,1,1395840,60,470,No,Urban,0
37,Male,1076109,Salaried,Not Graduate,Married,4,1716485,60,879,Yes,Urban,0
44,Male,1518108,Salaried,Graduate,Single,1,727519,12,825,No,Urban,1
54,Male,1410945,Self-Employed,Not Graduate,Married,2,467876,12,841,No,Rural,1
48,Female,1778365,Salaried,Graduate,Single,4,631131,120,409,No,Urban,1
63,Male,858669,Salaried,Graduate,Single,2,1748043,360,511,Yes,Urban,0
61,Male,177043,Self-Employed,Not Graduate,Single,4,1264167,60,737,No,Semiurban,0
59,Male,183635,Salaried,Graduate,Married,2,406477,36,621,Yes,Urban,0
42,Female,360387,Salaried,Graduate,Married,3,1838513,12,383,No,Semiurban,0
37,Female,1279267,Salaried,Not Graduate,Married,2,1143511,180,675,No,Semiurban,1
54,Female,649730,Salaried,Not Graduate,Single,1,72507,360,352,No,Urban,0
26,Male,1156891,Salaried,Not Graduate,Single,0,252132,12,795,Yes,Urban,1
26,Female,1292520,Unemployed,Graduate,Married,2,396415,36,555,No,Semiurban,0
54,Female,877467,Salaried,Graduate,Single,0,1942231,12,885,No,Rural,1
21,Female,605796,Salaried,Not Graduate,Married,3,208747,240,519,No,Semiurban,1
30,Male,1051699,Salaried,Graduate,Single,3,425631,36,399,No,Rural,0
41,Female,1714154,Unemployed,Graduate,Single,1,1640537,360,428,No,Rural,0
25,Male,1147057,Salaried,Graduate,Single,1,1208195,240,518,No,Urban,1
22,Male,1237812,Salaried,Graduate,Single,2,1658334,240,776,No,Urban,1
42,Female,1464870,Self-Employed,Graduate,Single,4,878035,24,757,No,Urban,1
22,Male,1572089,Salaried,Graduate,Single,3,528041,36,321,No,Urban,0
30,Female,955855,Salaried,Graduate,Single,0,474446,24,859,No,Semiurban,1
54,Male,1727001,Salaried,Graduate,Married,4,1768478,180,628,No,Rural,1
36,Female,704280,Salaried,Graduate,Single,3,815923,120,779,No,Semiurban,1
59,Female,1161942,Salaried,Graduate,Single,2,1946415,120,638,Yes,Rural,0
42,Female,265140,Self-Employed,Not Graduate,Married,3,628109,360,478,No,Semiurban,0
32,Male,325993,Salaried,Graduate,Married,1,347834,360,720,Yes,Rural,1
44,Female,1844089,Self-Employed,Graduate,Married,0,580942,360,781,No,Urban,1
60,Male,1671161,Salaried,Not Graduate,Married,0,510773,240,348,No,Rural,1
58,Female,1003349,Salaried,Graduate,Single,1,686547,12,329,No,Urban,1
30,Male,1534410,Salaried,Graduate,Single,4,790904,36,384,No,Rural,0
55,Male,1494955,Unemployed,Graduate,Married,1,1448984,12,801,Yes,Semiurban,0
52,Female,360047,Salaried,Not Graduate,Single,0,863878,36,845,No,Rural,1
27,Female,1741986,Self-Employed,Not Graduate,Married,2,1456235,360,628,No,Semiurban,1
41,Female,436100,Salaried,Not Graduate,Single,4,1671348,12,733,No,Semiurban,0
40,Female,213879,Salaried,Not Graduate,Single,3,618366,120,887,No,Urban,1
46,Female,732848,Salaried,Graduate,Single,2,573259,180,548,No,Rural,1
24,Male,1188939,Salaried,Graduate,Single,4,1475544,120,433,No,Semiurban,1
42,Female,522454,Salaried,Graduate,Single,0,1627089,12,664,No,Rural,0
35,Female,874045,Salaried,Graduate,Married,0,436242,36,874,No,Urban,1
60,Male,1092164,Self-Employed,Not Graduate,Single,2,124745,60,724,No,Urban,1
41,Female,1195533,Salaried,Graduate,Single,4,1339844,180,714,Yes,Rural,1
35,Female,1435844,Self-Employed,Graduate,Single,3,1573051,36,811,No,Semiurban,1
42,Male,629280,Salaried,Not Graduate,Single,3,1275135,12,684,No,Semiurban,1
48,Female,1706232,Salaried,Graduate,Single,1,1822612,36,687,No,Semiurban,1
34,Female,937600,Self-Employed,Graduate,Married,2,61721,360,748,No,Rural,1
47,Female,457268,Salaried,Graduate,Single,4,1494379,24,863,No,Semiurban,1
61,Male,1889833,Salaried,Graduate,Married,2,158878,36,602,No,Semiurban,1
60,Female,820392,Self-Employed,Graduate,Single,3,613725,120,398,Yes,Semiurban,0
48,Male,1513517,Self-Employed,Graduate,Single,4,200061,240,605,No,Urban,1
46,Female,1635619,Salaried,Graduate,Married,0,1786662,120,856,Yes,Semiurban,1
22,Male,1988524,Salaried,Not Graduate,Single,0,1824476,24,341,Yes,Rural,0
45,Female,1349399,Self-Employed,Not Graduate,Single,4,1093471,180,767,No,Rural,1
23,Male,704661,Salaried,Graduate,Married,2,916269,36,739,No,Semiurban,1
28,Male,272026,Self-Employed,Graduate,Single,2,1721079,180,626,No,Rural,0
64,Male,1228846,Salaried,Not Graduate,Married,0,437581,60,868,No,Rural,1
53,Male,1077890,Salaried,Not Graduate,Married,0,1926176,36,332,No,Semiurban,0
62,Male,1431507,Self-Employed,Graduate,Married,3,1040544,120,711,No,Urban,1
55,Male,1918753,Salaried,Graduate,Single,4,414258,240,413,Yes,Semiurban,1
26,Female,1263760,Salaried,Not Graduate,Single,2,1432336,120,807,No,Rural,1
59,Female,657532,Salaried,Graduate,Married,3,188480,180,355,No,Rural,1
43,Male,885053,Self-Employed,Graduate,Single,2,971657,12,855,No,Semiurban,1
45,Male,712167,Self-Employed,Graduate,Married,0,437031,120,651,Yes,Rural,1
63,Male,1172560,Salaried,Graduate,Single,4,1764991,12,628,No,Urban,1
39,Male,461741,Salaried,Graduate,Married,1,856192,120,845,No,Semiurban,1
25,Female,1106636,Self-Employed,Graduate,Single,4,1640616,360,569,No,Rural,0
31,Male,153626,Self-Employed,Not Graduate,Married,1,795089,120,495,No,Urban,0
32,Female,1808800,Self-Employed,Graduate,Single,3,1165149,240,712,No,Rural,1
30,Female,1693971,Salaried,Graduate,Married,1,1521846,60,378,Yes,Urban,0
28,Male,1957737,Self-Employed,Graduate,Single,1,242888,12,382,No,Rural,1
44,Male,1804379,Self-Employed,Not Graduate,Married,3,1387586,12,436,No,Semiurban,1
48,Female,358137,Salaried,Graduate,Single,4,837424,120,838,Yes,Rural,1
61,Female,1778254,Salaried,Graduate,Single,3,860128,360,605,No,Semiurban,1
56,Male,1084149,Salaried,Graduate,Married,0,1552074,12,610,No,Urban,1
57,Male,897320,Self-Employed,Not Graduate,Single,0,283886,120,687,No,Urban,1
41,Male,1777008,Salaried,Graduate,Single,1,1983705,120,848,Yes,Rural,1
28,Female,294454,Self-Employed,Graduate,Single,3,1172117,180,805,Yes,Semiurban,0
29,Female,1726889,Unemployed,Graduate,Single,3,1151414,36,687,Yes,Semiurban,0
35,Male,586442,Self-Employed,Not Graduate,Married,3,1914408,12,592,No,Urban,0
60,Female,1540100,Unemployed,Graduate,Single,4,394421,240,478,No,Urban,0
38,Female,404043,Unemployed,Not Graduate,Single,2,1479412,24,728,Yes,Rural,0
62,Male,793198,Salaried,Not Graduate,Married,2,329709,180,823,No,Urban,1
40,Male,612927,Self-Employed,Not Graduate,Single,2,1138161,12,611,Yes,Urban,0
26,Female,770343,Salaried,Graduate,Married,4,1002337,240,379,Yes,Semiurban,0
32,Female,1586909,Self-Employed,Not Graduate,Single,3,1482279,360,313,No,Semiurban,0
22,Male,880070,Salaried,Graduate,Married,2,848526,12,353,Yes,Semiurban,0
27,Male,1070947,Unemployed,Graduate,Single,3,212352,60,746,Yes,Urban,1
36,Male,957827,Self-Employed,Not Graduate,Married,1,1669511,24,364,No,Rural,0
23,Male,1995733,Self-Employed,Graduate,Married,2,749738,24,671,No,Rural,1
23,Male,1756325,Salaried,Graduate,Married,1,987017,240,802,No,Urban,1
47,Female,1456648,Salaried,Graduate,Single,4,967658,60,869,No,Rural,1
63,Female,1763979,Self-Employed,Graduate,Married,0,1980806,60,395,No,Urban,1
60,Female,260084,Salaried,Graduate,Single,4,1519926,12,832,No,Rural,1
58,Female,1164391,Self-Employed,Not Graduate,Married,4,836260,36,559,No,Urban,1
53,Male,495876,Salaried,Not Graduate,Married,4,1730914,240,884,No,Semiurban,1
48,Male,1179649,Self-Employed,Graduate,Married,2,1500470,60,547,No,Rural,1
21,Male,623006,Salaried,Graduate,Single,1,1760230,24,426,No,Semiurban,0
28,Female,1540277,Self-Employed,Not Graduate,Single,2,321718,240,798,No,Semiurban,1
57,Female,1007692,Self-Employed,Graduate,Married,0,1133759,24,345,No,Rural,0
52,Female,1882626,Salaried,Graduate,Married,4,1802683,12,567,No,Urban,0
63,Male,937839,Salaried,Graduate,Married,3,1427326,240,841,No,Semiurban,1
57,Female,223568,Salaried,Graduate,Married,0,199710,36,393,Yes,Semiurban,0
24,Male,1257136,Self-Employed,Graduate,Married,1,107194,120,615,No,Urban,1
50,Male,1114844,Salaried,Graduate,Married,0,1539345,240,370,No,Urban,1
26,Male,1347442,Self-Employed,Graduate,Married,2,76082,60,892,Yes,Rural,1
39,Male,1349529,Salaried,Graduate,Married,3,721666,60,748,No,Rural,1
52,Male,1940228,Salaried,Graduate,Single,2,944803,12,666,No,Urban,1
29,Male,911058,Salaried,Not Graduate,Married,4,1226475,180,709,No,Semiurban,1
32,Female,376024,Salaried,Not Graduate,Single,4,319951,180,390,No,Urban,0
31,Male,1379351,Salaried,Graduate,Married,0,1280990,36,808,No,Rural,1
36,Male,1111858,Unemployed,Graduate,Single,4,1130719,24,827,No,Semiurban,1
21,Female,241288,Self-Employed,Not Graduate,Single,4,171952,24,409,Yes,Semiurban,0
41,Male,621678,Salaried,Graduate,Married,1,1419134,120,388,No,Rural,0
50,Female,1579740,Self-Employed,Not Graduate,Single,1,1844238,24,571,No,Semiurban,1
33,Female,1035733,Self-Employed,Graduate,Single,2,861147,180,546,No,Urban,1
54,Female,1972700,Salaried,Not Graduate,Married,2,1815990,180,660,No,Rural,1
24,Male,164390,Salaried,Graduate,Married,1,1957942,360,677,No,Semiurban,0
48,Male,647619,Salaried,Graduate,Married,0,62202,60,505,No,Rural,1
58,Female,368547,Salaried,Not Graduate,Single,1,602275,120,644,No,Semiurban,1
51,Male,701595,Unemployed,Graduate,Married,2,216812,36,754,Yes,Urban,1
47,Male,377436,Self-Employed,Graduate,Single,3,821562,120,366,Yes,Rural,0
25,Female,375121,Salaried,Graduate,Married,4,1175424,240,857,No,Semiurban,1
45,Female,401063,Salaried,Not Graduate,Married,3,1577682,36,342,Yes,Urban,0
23,Male,1223078,Self-Employed,Graduate,Single,3,1283519,180,528,No,Urban,0
53,Female,1745350,Self-Employed,Graduate,Single,4,307476,24,743,No,Urban,1
24,Female,1572533,Self-Employed,Graduate,Single,1,1767563,12,533,No,Semiurban,0
45,Female,1892194,Self-Employed,Graduate,Married,0,280721,120,498,No,Semiurban,1
40,Male,1911652,Salaried,Graduate,Married,3,275366,120,796,No,Urban,1
54,Male,378300,Self-Employed,Graduate,Married,0,625357,60,331,No,Urban,0
46,Male,253920,Self-Employed,Graduate,Single,2,1138985,360,563,Yes,Urban,0
25,Female,1935430,Salaried,Graduate,Single,3,308329,360,412,No,Urban,1
55,Male,1168056,Self-Employed,Graduate,Single,2,406166,360,758,Yes,Urban,1
48,Female,1543488,Salaried,Graduate,Single,1,523851,60,575,Yes,Semiurban,1
49,Male,1078252,Salaried,Graduate,Married,3,161689,180,445,No,Rural,1
29,Male,737073,Salaried,Graduate,Single,2,156948,36,656,No,Rural,1
58,Female,750338,Salaried,Not Graduate,Single,2,766846,360,305,Yes,Rural,0
26,Male,697026,Salaried,Graduate,Married,1,1624475,12,639,No,Semiurban,1
39,Female,224231,Salaried,Not Graduate,Married,0,1654521,240,793,No,Rural,0
64,Male,223606,Salaried,Graduate,Single,0,592750,60,407,Yes,Rural,0
